shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
635,9298,10/5/2020,,fedex,Delivered
636,3143,6/6/2021,,fedex,Delivered
637,4601,6/24/2020,,fedex,Delivered
638,18407,5/22/2020,,fedex,Delivered
639,11428,7/27/2023,,fedex,Delivered
640,15976,4/26/2022,,fedex,Delivered
641,1887,10/21/2021,,fedex,Delivered
642,17675,6/16/2022,,fedex,Delivered
643,8812,8/18/2021,,fedex,Delivered
644,1171,1/5/2021,,fedex,Delivered
645,823,10/9/2020,,fedex,Delivered
646,11262,10/24/2022,,fedex,Delivered
647,1573,8/24/2022,,fedex,Delivered
648,8018,8/27/2020,,fedex,Delivered
649,16016,4/7/2020,,fedex,Delivered
650,12764,1/17/2024,,fedex,Delivered
651,13395,8/12/2023,,fedex,Delivered
652,16112,1/19/2023,,fedex,Delivered
653,7144,3/17/2022,,fedex,Delivered
654,6923,10/22/2021,,fedex,Delivered
655,12920,10/6/2021,,fedex,Delivered
656,5525,11/26/2023,,fedex,Delivered
657,7492,8/27/2023,,fedex,Delivered
658,17895,2/2/2021,,fedex,Delivered
659,9770,7/26/2023,,fedex,Delivered
660,11580,1/24/2023,,fedex,Delivered
661,10390,1/3/2022,,fedex,Delivered
662,6931,4/20/2021,,fedex,Delivered
663,3977,4/13/2021,,fedex,Delivered
664,323,10/27/2020,,fedex,Delivered
665,13429,2/11/2024,,fedex,Delivered
666,8540,2/8/2022,,fedex,Delivered
667,6765,11/13/2023,,fedex,Delivered
668,19637,4/2/2021,,fedex,Delivered
669,7310,2/4/2020,,fedex,Delivered
670,1267,2/5/2022,,fedex,Delivered
671,13783,6/16/2023,,fedex,Delivered
672,1973,6/6/2023,,fedex,Delivered
673,6777,12/23/2020,,fedex,Delivered
674,7676,2/16/2020,,fedex,Delivered
675,11792,2/11/2024,,fedex,Delivered
676,18387,2/7/2024,,fedex,Delivered
677,1917,9/26/2023,,fedex,Delivered
678,4641,9/7/2023,,fedex,Delivered
679,14091,1/22/2023,,fedex,Delivered
680,13951,9/21/2020,,fedex,Delivered
681,1827,10/7/2023,,fedex,Delivered
682,19483,7/10/2022,,fedex,Delivered
683,18539,10/31/2021,,fedex,Delivered
684,2293,11/20/2020,,fedex,Delivered
685,11458,1/25/2020,,fedex,Delivered
686,10856,4/14/2022,,fedex,Delivered
687,12428,11/3/2021,,fedex,Delivered
688,5403,6/11/2021,,fedex,Delivered
689,3305,5/13/2021,,fedex,Delivered
690,4041,4/12/2021,,fedex,Delivered
691,1153,5/8/2020,,fedex,Delivered
692,2359,10/17/2023,,fedex,Delivered
693,10628,10/6/2023,,fedex,Delivered
694,15722,8/20/2021,,fedex,Delivered
695,8836,11/9/2020,,fedex,Delivered
696,673,7/8/2020,,fedex,Delivered
697,617,6/23/2020,,fedex,Delivered
698,14011,6/4/2023,,fedex,Delivered
699,12784,4/22/2023,,fedex,Delivered
700,12418,3/24/2020,,fedex,Delivered
701,19441,4/17/2021,,fedex,Delivered
702,15615,5/10/2023,,fedex,Delivered
703,5499,2/15/2022,,fedex,Delivered
704,16544,6/22/2020,,fedex,Delivered
705,11282,1/24/2023,,fedex,Delivered
706,13987,12/13/2022,,fedex,Delivered
707,10440,7/14/2022,,fedex,Delivered
708,441,8/7/2020,,fedex,Delivered
709,16474,8/4/2020,,fedex,Delivered
710,5631,9/11/2023,,fedex,Delivered
711,19761,6/25/2022,,fedex,Delivered
712,17833,12/8/2021,,fedex,Delivered
713,7510,2/2/2020,,fedex,Delivered
714,18557,1/9/2023,,fedex,Delivered
715,3703,9/11/2021,,fedex,Delivered
716,13557,11/17/2020,,fedex,Delivered
717,3731,9/9/2020,,fedex,Delivered
718,12886,6/6/2020,,fedex,Delivered
719,10478,11/16/2020,,fedex,Delivered
720,8988,1/2/2021,,fedex,Delivered
721,9886,6/28/2020,,fedex,Delivered
722,5327,5/18/2020,,fedex,Delivered
723,17502,1/21/2024,,fedex,Delivered
724,10020,10/22/2022,,fedex,Delivered
725,13007,9/11/2023,,fedex,Delivered
726,19093,4/27/2022,,fedex,Delivered
727,17813,4/14/2020,,fedex,Delivered
728,3391,7/1/2023,,fedex,Delivered
729,8404,5/29/2022,,fedex,Delivered
730,15073,3/27/2022,,fedex,Delivered
731,6743,9/4/2020,,fedex,Delivered
732,3659,6/11/2020,,fedex,Delivered
733,10488,6/9/2022,,fedex,Delivered
734,16074,11/16/2020,,fedex,Delivered
735,9752,12/13/2021,,fedex,Delivered
736,12578,7/22/2021,,fedex,Delivered
737,2655,2/4/2022,,fedex,Delivered
738,12288,1/30/2021,,fedex,Delivered
739,12792,10/21/2022,,fedex,Delivered
740,2873,9/5/2021,,fedex,Delivered
741,8714,10/31/2020,,fedex,Delivered
742,6653,9/24/2020,,fedex,Delivered
743,19973,6/28/2020,,fedex,Delivered
744,12938,10/24/2023,,fedex,Delivered
745,18781,9/22/2022,,fedex,Delivered
746,11462,6/12/2022,,fedex,Delivered
747,19249,1/29/2022,,fedex,Delivered
748,13589,10/14/2023,,fedex,Delivered
749,3149,8/22/2023,,fedex,Delivered
750,12981,6/30/2023,,fedex,Delivered
751,707,11/14/2021,,fedex,Delivered
752,3231,6/10/2021,,fedex,Delivered
753,11856,8/30/2020,,fedex,Delivered
754,14425,1/8/2020,,fedex,Delivered
755,9480,6/28/2022,,fedex,Delivered
756,16812,2/1/2022,,fedex,Delivered
757,13497,3/21/2020,,fedex,Delivered
758,14973,12/13/2023,,fedex,Delivered
759,19909,1/25/2020,,fedex,Delivered
760,2791,1/7/2024,,fedex,Delivered
761,1633,4/5/2023,,fedex,Delivered
762,14953,1/31/2021,,fedex,Delivered
763,13109,1/30/2020,,fedex,Delivered
764,7624,1/28/2020,,fedex,Delivered
765,3097,10/30/2021,,fedex,Delivered
766,18555,10/22/2020,,fedex,Delivered
767,3431,1/15/2022,,fedex,Delivered
768,12518,5/31/2021,,fedex,Delivered
769,13095,4/19/2023,,fedex,Delivered
770,10244,12/27/2021,,fedex,Delivered
771,6845,11/12/2023,,fedex,Delivered
772,1047,10/5/2023,,fedex,Delivered
773,16660,10/24/2021,,fedex,Delivered
774,8110,8/17/2021,,fedex,Delivered
775,15231,4/19/2020,,fedex,Delivered
776,435,4/28/2023,,fedex,Delivered
777,2075,8/8/2022,,fedex,Delivered
778,13825,7/9/2021,,fedex,Delivered
779,4993,5/17/2021,,fedex,Delivered
780,13619,9/18/2020,,fedex,Delivered
781,9088,2/16/2020,,fedex,Delivered
782,18413,4/3/2023,,fedex,Delivered
783,8114,3/5/2021,,fedex,Delivered
784,14445,4/16/2020,,fedex,Delivered
785,14337,10/17/2023,,fedex,Delivered
786,19375,10/30/2022,,fedex,Delivered
787,12524,9/8/2020,,fedex,Delivered
788,10382,6/7/2023,,fedex,Delivered
789,14969,8/30/2023,,fedex,Delivered
790,6087,1/17/2023,,fedex,Delivered
791,2257,4/20/2021,,fedex,Delivered
792,18013,8/22/2020,,fedex,Delivered
793,18737,7/8/2020,,fedex,Delivered
794,16164,10/11/2023,,fedex,Delivered
795,10868,5/16/2023,,fedex,Delivered
796,14383,11/12/2022,,fedex,Delivered
797,2093,10/24/2021,,fedex,Delivered
798,10210,11/10/2020,,fedex,Delivered
799,13775,9/14/2022,,fedex,Delivered
800,1311,7/25/2020,,fedex,Delivered
801,7568,7/3/2020,,fedex,Delivered
802,14893,12/31/2023,,fedex,Delivered
803,16132,6/2/2023,,fedex,Delivered
804,9968,7/8/2021,,fedex,Delivered
805,10954,6/24/2020,,fedex,Delivered
806,641,6/3/2023,,fedex,Delivered
807,491,5/14/2021,,fedex,Delivered
808,11786,4/4/2023,,fedex,Delivered
809,5295,10/1/2020,,fedex,Delivered
810,14417,3/24/2020,,fedex,Delivered
811,16312,1/10/2024,,fedex,Delivered
812,6683,12/24/2022,,fedex,Delivered
813,2695,5/30/2022,,fedex,Delivered
814,2901,9/21/2020,,fedex,Delivered
815,4577,1/26/2020,,fedex,Delivered
816,7256,7/8/2023,,fedex,Delivered
817,12086,6/18/2023,,fedex,Delivered
818,18405,7/25/2023,,fedex,Delivered
819,8708,6/13/2021,,fedex,Delivered
820,703,3/27/2020,,fedex,Delivered
821,16050,10/7/2022,,fedex,Delivered
822,6215,8/31/2022,,fedex,Delivered
823,12842,4/26/2022,,fedex,Delivered
824,17807,11/27/2021,,fedex,Delivered
825,9008,4/18/2021,,fedex,Delivered
826,4005,1/29/2024,,fedex,Delivered
827,18587,4/19/2023,,fedex,Delivered
828,9912,2/6/2023,,fedex,Delivered
829,18025,5/19/2021,,fedex,Delivered
830,12790,1/1/2024,,fedex,Delivered
831,5759,12/30/2023,,fedex,Delivered
832,353,9/18/2022,,fedex,Delivered
833,18409,4/25/2022,,fedex,Delivered
834,15998,9/24/2020,,fedex,Delivered
835,16506,5/17/2020,,fedex,Delivered
836,13755,12/27/2022,,fedex,Delivered
837,5723,1/8/2022,,fedex,Delivered
838,6994,3/6/2023,,fedex,Delivered
839,7762,8/7/2022,,fedex,Delivered
840,14031,7/20/2021,,fedex,Delivered
841,1375,5/25/2021,,fedex,Delivered
842,155,4/14/2021,,fedex,Delivered
843,14429,3/11/2021,,fedex,Delivered
844,6131,11/22/2020,,fedex,Delivered
845,17312,12/11/2023,,fedex,Delivered
846,18373,8/23/2022,,fedex,Delivered
847,15696,7/1/2022,,fedex,Delivered
848,19663,12/6/2021,,fedex,Delivered
849,10632,1/26/2024,,fedex,Delivered
850,12216,9/25/2023,,fedex,Delivered
851,8884,9/12/2022,,fedex,Delivered
852,8974,3/5/2022,,fedex,Delivered
853,2361,1/1/2021,,fedex,Delivered
854,13243,5/21/2023,,fedex,Delivered
855,10448,4/29/2023,,fedex,Delivered
856,3499,7/13/2021,,fedex,Delivered
857,295,11/19/2023,,fedex,Delivered
858,8130,6/23/2023,,fedex,Delivered
859,18125,11/2/2021,,fedex,Delivered
860,17957,8/18/2021,,fedex,Delivered
861,15539,1/1/2024,,fedex,Delivered
862,4791,6/28/2023,,fedex,Delivered
863,5743,7/20/2021,,fedex,Delivered
864,12522,3/22/2021,,fedex,Delivered
865,2179,2/11/2020,,fedex,Delivered
866,8700,1/16/2024,,fedex,Delivered
867,3747,10/19/2023,,fedex,Delivered
868,14549,4/1/2023,,fedex,Delivered
869,1127,2/10/2023,,fedex,Delivered
870,14209,12/27/2022,,fedex,Delivered
871,18337,7/9/2020,,fedex,Delivered
872,18417,12/28/2022,,fedex,Delivered
873,6815,8/10/2022,,fedex,Delivered
874,17082,9/16/2023,,fedex,Delivered
875,15205,4/22/2023,,fedex,Delivered
876,13267,2/17/2022,,fedex,Delivered
877,5691,4/30/2021,,fedex,Delivered
878,4415,1/10/2024,,fedex,Delivered
879,19085,5/12/2023,,fedex,Delivered
880,17076,4/14/2022,,fedex,Delivered
881,17058,3/20/2021,,fedex,Delivered
882,11912,1/19/2024,,fedex,Delivered
883,5063,7/22/2023,,fedex,Delivered
884,1501,7/9/2021,,fedex,Delivered
885,8738,1/8/2024,,fedex,Delivered
886,16570,7/26/2023,,fedex,Delivered
887,8978,1/21/2023,,fedex,Delivered
888,14183,1/8/2022,,fedex,Delivered
889,7986,10/20/2021,,fedex,Delivered
890,785,7/10/2021,,fedex,Delivered
891,18733,6/22/2021,,fedex,Delivered
892,17408,4/23/2020,,fedex,Delivered
893,9078,12/8/2021,,fedex,Delivered
894,12648,3/26/2021,,fedex,Delivered
895,14291,3/12/2020,,fedex,Delivered
896,4093,6/2/2022,,fedex,Delivered
897,12542,2/6/2022,,fedex,Delivered
898,19949,9/17/2021,,fedex,Delivered
899,12236,2/11/2021,,fedex,Delivered
900,17216,11/6/2023,,fedex,Delivered
901,19831,2/25/2022,,fedex,Delivered
902,16414,6/8/2023,,fedex,Delivered
903,7936,2/25/2023,,fedex,Delivered
904,15067,12/30/2022,,fedex,Delivered
905,477,8/5/2021,,fedex,Delivered
906,5969,2/1/2020,,fedex,Delivered
907,11280,3/19/2023,,fedex,Delivered
908,2285,10/11/2022,,fedex,Delivered
909,9344,1/17/2022,,fedex,Delivered
910,10024,12/11/2021,,fedex,Delivered
911,17901,5/13/2021,,fedex,Delivered
912,12090,5/17/2020,,fedex,Delivered
913,7508,4/22/2021,,fedex,Delivered
914,2439,10/4/2023,,fedex,Delivered
915,1775,1/30/2023,,fedex,Delivered
916,18917,6/15/2022,,fedex,Delivered
917,7678,9/13/2021,,fedex,Delivered
918,3755,5/22/2023,,fedex,Delivered
919,9250,7/15/2022,,fedex,Delivered
920,2785,12/29/2021,,fedex,Delivered
921,16420,5/6/2023,,fedex,Delivered
922,14981,5/2/2023,,fedex,Delivered
923,16564,9/11/2022,,fedex,Delivered
924,5677,8/16/2022,,fedex,Delivered
925,3525,6/12/2022,,fedex,Delivered
926,17933,12/16/2021,,fedex,Delivered
927,13493,4/7/2020,,fedex,Delivered
928,9950,8/23/2020,,fedex,Delivered
929,13407,5/30/2023,,fedex,Delivered
930,13875,10/24/2020,,fedex,Delivered
931,6219,10/8/2020,,fedex,Delivered
932,3711,12/14/2020,,fedex,Delivered
933,17753,6/19/2020,,fedex,Delivered
934,9304,7/27/2023,,fedex,Delivered
935,2751,2/22/2023,,fedex,Delivered
936,11950,10/7/2022,,fedex,Delivered
937,17172,1/8/2021,,fedex,Delivered
938,6503,2/6/2024,,fedex,Delivered
939,8168,1/26/2022,,fedex,Delivered
940,15389,6/13/2021,,fedex,Delivered
941,16706,4/17/2021,,fedex,Delivered
942,12922,8/27/2023,,fedex,Delivered
943,9974,2/29/2020,,fedex,Delivered
944,3199,9/19/2023,,fedex,Delivered
945,1455,10/24/2022,,fedex,Delivered
946,4937,6/4/2022,,fedex,Delivered
947,8556,6/25/2021,,fedex,Delivered
948,4127,8/30/2022,,fedex,Delivered
949,7928,8/14/2022,,fedex,Delivered
950,11036,6/3/2022,,fedex,Delivered
951,5251,12/2/2020,,fedex,Delivered
952,17458,1/12/2022,,fedex,Delivered
953,18577,11/22/2021,,fedex,Delivered
954,8920,10/15/2021,,fedex,Delivered
955,147,11/23/2020,,fedex,Delivered
956,6727,3/13/2020,,fedex,Delivered
957,3735,7/24/2023,,fedex,Delivered
958,12979,9/15/2021,,fedex,Delivered
959,6998,4/29/2020,,fedex,Delivered
960,9182,1/19/2022,,fedex,Delivered
961,2659,5/26/2020,,fedex,Delivered
962,9620,12/24/2023,,fedex,Delivered
963,7072,4/11/2021,,fedex,Delivered
964,4391,3/16/2021,,fedex,Delivered
965,3213,1/23/2021,,fedex,Delivered
966,15768,2/8/2023,,fedex,Delivered
967,885,11/6/2022,,fedex,Delivered
968,987,10/19/2022,,fedex,Delivered
969,15505,6/7/2022,,fedex,Delivered
970,7972,8/15/2023,,fedex,Delivered
971,1715,7/26/2023,,fedex,Delivered
972,15780,10/24/2022,,fedex,Delivered
973,3439,4/27/2023,,fedex,Delivered
974,8858,8/20/2023,,fedex,Delivered
975,7012,6/10/2023,,fedex,Delivered
976,6875,3/4/2021,,fedex,Delivered
977,6129,1/5/2023,,fedex,Delivered
978,14313,5/25/2022,,fedex,Delivered
979,18107,5/22/2022,,fedex,Delivered
980,5635,2/9/2021,,fedex,Delivered
981,18255,11/18/2020,,fedex,Delivered
982,8318,2/3/2024,,fedex,Delivered
983,17176,8/20/2023,,fedex,Delivered
984,13435,6/15/2023,,fedex,Delivered
985,6205,1/25/2023,,fedex,Delivered
986,7082,4/17/2021,,fedex,Delivered
987,19959,6/17/2020,,fedex,Delivered
988,16282,2/5/2020,,fedex,Delivered
989,7446,5/23/2023,,fedex,Delivered
990,4959,5/8/2023,,fedex,Delivered
991,7652,7/26/2022,,fedex,Delivered
992,6895,2/14/2024,,fedex,Delivered
993,15305,3/30/2023,,fedex,Delivered
994,2305,11/27/2022,,fedex,Delivered
995,4965,8/4/2022,,fedex,Delivered
996,16108,8/7/2023,,fedex,Delivered
997,1763,3/17/2023,,fedex,Delivered
998,15155,1/27/2023,,fedex,Delivered
999,7148,5/17/2022,,fedex,Delivered
1000,19351,4/30/2021,,fedex,Delivered
1001,19005,1/20/2021,,fedex,Delivered
1002,13263,1/17/2021,,fedex,Delivered
1003,6925,4/14/2020,,fedex,Delivered
1004,13947,11/28/2022,,fedex,Delivered
1005,7088,7/27/2021,,fedex,Delivered
1006,10832,7/12/2020,,fedex,Delivered
1007,751,12/5/2023,,fedex,Delivered
1008,5093,5/16/2020,,fedex,Delivered
1009,10872,3/26/2023,,fedex,Delivered
1010,6933,9/7/2022,,fedex,Delivered
1011,12840,12/8/2020,,fedex,Delivered
1012,1823,2/4/2022,,fedex,Delivered
1013,4297,7/15/2021,,fedex,Delivered
1014,13099,1/29/2024,,fedex,Delivered
1015,10270,1/10/2022,,fedex,Delivered
1016,19161,10/10/2021,,fedex,Delivered
1017,15663,9/20/2021,,fedex,Delivered
1018,3819,3/26/2021,,fedex,Delivered
1019,12974,4/11/2023,,fedex,Delivered
1020,7728,6/18/2022,,fedex,Delivered
1021,5629,7/31/2021,,fedex,Delivered
1022,11860,3/13/2021,,fedex,Delivered
1023,19191,3/12/2021,,fedex,Delivered
1024,11436,9/9/2023,,fedex,Delivered
1025,17084,5/21/2023,,fedex,Delivered
1026,7100,6/16/2021,,fedex,Delivered
1027,833,7/12/2020,,fedex,Delivered
1028,1595,4/27/2020,,fedex,Delivered
1029,129,1/22/2024,,fedex,Delivered
1030,14423,9/11/2022,,fedex,Delivered
1031,12400,6/29/2020,,fedex,Delivered
1032,14169,2/7/2024,,fedex,Delivered
1033,3669,9/5/2020,,fedex,Delivered
1034,8644,6/20/2020,,fedex,Delivered
1035,8148,12/10/2023,,fedex,Delivered
1036,2303,11/12/2022,,fedex,Delivered
1037,2249,4/10/2022,,fedex,Delivered
1038,11246,1/20/2022,,fedex,Delivered
1039,12318,5/21/2021,,fedex,Delivered
1040,6499,5/20/2021,,fedex,Delivered
1041,6695,4/29/2021,,fedex,Delivered
1042,5457,2/11/2021,,fedex,Delivered
1043,14583,5/12/2020,,fedex,Delivered
1044,4433,1/17/2024,,fedex,Delivered
1045,16642,10/3/2022,,fedex,Delivered
1046,19509,12/15/2021,,fedex,Delivered
1047,14157,3/26/2021,,fedex,Delivered
1048,1029,5/11/2022,,fedex,Delivered
1049,9428,4/11/2021,,fedex,Delivered
1050,7860,8/28/2020,,fedex,Delivered
1051,6967,8/16/2020,,fedex,Delivered
1052,191,12/31/2023,,fedex,Delivered
1053,15379,10/11/2022,,fedex,Delivered
1054,14177,3/17/2023,,fedex,Delivered
1055,12736,6/14/2022,,fedex,Delivered
1056,19473,12/22/2021,,fedex,Delivered
1057,15718,6/30/2021,,fedex,Delivered
1058,541,6/21/2021,,fedex,Delivered
1059,12995,2/14/2024,,fedex,Delivered
1060,2295,1/4/2022,,fedex,Delivered
1061,17392,10/29/2021,,fedex,Delivered
1062,3179,2/6/2021,,fedex,Delivered
1063,11292,9/18/2023,,fedex,Delivered
1064,7740,4/5/2022,,fedex,Delivered
1065,7622,9/26/2021,,fedex,Delivered
1066,15621,8/28/2021,,fedex,Delivered
1067,4063,8/1/2020,,fedex,Delivered
1068,269,4/20/2020,,fedex,Delivered
1069,14553,3/6/2020,,fedex,Delivered
1070,19397,10/23/2023,,fedex,Delivered
1071,1651,4/6/2023,,fedex,Delivered
1072,667,6/15/2020,,fedex,Delivered
1073,13285,8/8/2023,,fedex,Delivered
1074,11732,5/18/2023,,fedex,Delivered
1075,3127,5/1/2023,,fedex,Delivered
1076,9602,10/22/2020,,fedex,Delivered
1077,10640,6/10/2020,,fedex,Delivered
1078,10916,4/4/2020,,fedex,Delivered
1079,9710,2/4/2022,,fedex,Delivered
1080,12410,3/2/2020,,fedex,Delivered
1081,2743,9/23/2023,,fedex,Delivered
1082,15677,3/10/2022,,fedex,Delivered
1083,16560,2/1/2022,,fedex,Delivered
1084,5569,8/27/2020,,fedex,Delivered
1085,16874,1/25/2024,,fedex,Delivered
1086,5517,11/24/2022,,fedex,Delivered
1087,15760,9/25/2022,,fedex,Delivered
1088,11974,11/3/2021,,fedex,Delivered
1089,1801,8/13/2023,,fedex,Delivered
1090,11834,5/28/2021,,fedex,Delivered
1091,1921,11/10/2023,,fedex,Delivered
1092,9034,10/19/2020,,fedex,Delivered
1093,17857,3/10/2020,,fedex,Delivered
1094,14813,3/9/2020,,fedex,Delivered
1095,7984,12/30/2023,,fedex,Delivered
1096,16096,2/7/2023,,fedex,Delivered
1097,13799,7/17/2021,,fedex,Delivered
1098,18431,2/22/2022,,fedex,Delivered
1099,251,12/3/2020,,fedex,Delivered
1100,7596,8/27/2021,,fedex,Delivered
1101,11102,1/30/2021,,fedex,Delivered
1102,4293,12/22/2022,,fedex,Delivered
1103,3365,10/24/2022,,fedex,Delivered
1104,7336,10/14/2022,,fedex,Delivered
1105,19105,10/13/2022,,fedex,Delivered
1106,6455,3/8/2022,,fedex,Delivered
1107,17655,3/7/2021,,fedex,Delivered
1108,14589,2/16/2021,,fedex,Delivered
1109,3851,1/5/2021,,fedex,Delivered
1110,14767,5/18/2020,,fedex,Delivered
1111,1279,8/16/2023,,fedex,Delivered
1112,12826,3/27/2023,,fedex,Delivered
1113,13667,8/27/2022,,fedex,Delivered
1114,4805,5/22/2021,,fedex,Delivered
1115,16618,3/27/2021,,fedex,Delivered
1116,1017,3/28/2020,,fedex,Delivered
1117,16898,10/14/2023,,fedex,Delivered
1118,12726,8/12/2023,,fedex,Delivered
1119,14999,6/5/2023,,fedex,Delivered
1120,13671,12/3/2022,,fedex,Delivered
1121,10152,9/26/2022,,fedex,Delivered
1122,10966,6/19/2022,,fedex,Delivered
1123,8284,7/12/2021,,fedex,Delivered
1124,1745,10/29/2020,,fedex,Delivered
1125,14179,8/21/2020,,fedex,Delivered
1126,3767,7/12/2023,,fedex,Delivered
1127,8440,3/22/2023,,fedex,Delivered
1128,10438,6/19/2020,,fedex,Delivered
1129,2351,9/8/2021,,fedex,Delivered
1130,18397,11/15/2022,,fedex,Delivered
1131,18651,5/21/2022,,fedex,Delivered
1132,12742,4/6/2022,,fedex,Delivered
1133,13727,1/1/2023,,fedex,Delivered
1134,7286,2/3/2022,,fedex,Delivered
1135,7902,6/22/2021,,fedex,Delivered
1136,17254,6/16/2021,,fedex,Delivered
1137,2797,5/8/2021,,fedex,Delivered
1138,3929,11/30/2021,,fedex,Delivered
1139,17705,6/18/2021,,fedex,Delivered
1140,15996,2/13/2023,,fedex,Delivered
1141,15517,11/8/2022,,fedex,Delivered
1142,13685,12/1/2020,,fedex,Delivered
1143,4891,1/24/2024,,fedex,Delivered
1144,1315,10/9/2023,,fedex,Delivered
1145,15309,8/28/2023,,fedex,Delivered
1146,11154,11/27/2022,,fedex,Delivered
1147,9772,4/7/2020,,fedex,Delivered
1148,8566,2/22/2023,,fedex,Delivered
1149,16974,9/9/2022,,fedex,Delivered
1150,7732,3/11/2020,,fedex,Delivered
1151,4589,1/1/2024,,fedex,Delivered
1152,9856,9/21/2021,,fedex,Delivered
1153,7050,11/4/2020,,fedex,Delivered
1154,19403,10/4/2020,,fedex,Delivered
1155,16190,2/14/2024,,fedex,Delivered
1156,5737,11/25/2023,,fedex,Delivered
1157,17000,11/11/2023,,fedex,Delivered
1158,17723,6/27/2023,,fedex,Delivered
1159,991,12/13/2021,,fedex,Delivered
1160,18425,1/3/2022,,fedex,Delivered
1161,16508,10/7/2021,,fedex,Delivered
1162,12688,3/8/2020,,fedex,Delivered
1163,7422,3/18/2020,,fedex,Delivered
1164,261,3/16/2020,,fedex,Delivered
1165,8854,1/18/2020,,fedex,Delivered
1166,16578,12/11/2021,,fedex,Delivered
1167,5475,10/3/2021,,fedex,Delivered
1168,5909,11/23/2020,,fedex,Delivered
1169,3075,12/9/2023,,fedex,Delivered
1170,689,10/1/2023,,fedex,Delivered
1171,13893,4/20/2023,,fedex,Delivered
1172,13713,1/18/2023,,fedex,Delivered
1173,5671,2/2/2022,,fedex,Delivered
1174,5551,1/18/2021,,fedex,Delivered
1175,13063,6/13/2020,,fedex,Delivered
1176,14491,12/24/2022,,fedex,Delivered
1177,17657,4/15/2023,,fedex,Delivered
1178,18943,10/6/2021,,fedex,Delivered
1179,9358,3/4/2021,,fedex,Delivered
1180,17755,12/8/2020,,fedex,Delivered
1181,6151,9/17/2023,,fedex,Delivered
1182,1173,8/31/2022,,fedex,Delivered
1183,5423,4/25/2022,,fedex,Delivered
1184,321,8/24/2021,,fedex,Delivered
1185,14777,11/12/2020,,fedex,Delivered
1186,2573,8/23/2020,,fedex,Delivered
1187,1699,10/22/2023,,fedex,Delivered
1188,11124,6/8/2023,,fedex,Delivered
1189,1389,11/7/2021,,fedex,Delivered
1190,4767,1/22/2021,,fedex,Delivered
1191,6553,4/3/2020,,fedex,Delivered
1192,2637,7/1/2022,,fedex,Delivered
1193,1783,2/16/2021,,fedex,Delivered
1194,8410,1/8/2024,,fedex,Delivered
1195,17390,6/1/2023,,fedex,Delivered
1196,11978,10/20/2022,,fedex,Delivered
1197,17108,11/19/2021,,fedex,Delivered
1198,7122,11/5/2020,,fedex,Delivered
1199,14597,8/23/2020,,fedex,Delivered
1200,12678,5/20/2021,,fedex,Delivered
1201,8514,1/14/2020,,fedex,Delivered
1202,5849,11/30/2023,,fedex,Delivered
1203,13949,5/3/2020,,fedex,Delivered
1204,3647,4/30/2023,,fedex,Delivered
1205,14401,2/11/2023,,fedex,Delivered
1206,5201,1/16/2023,,fedex,Delivered
1207,12636,8/30/2022,,fedex,Delivered
1208,9476,9/14/2021,,fedex,Delivered
1209,14977,6/8/2021,,fedex,Delivered
1210,17338,1/2/2024,,fedex,Delivered
1211,2537,7/9/2023,,fedex,Delivered
1212,5577,9/23/2022,,fedex,Delivered
1213,7698,1/3/2022,,fedex,Delivered
1214,8674,4/20/2021,,fedex,Delivered
1215,7970,12/20/2023,,fedex,Delivered
1216,19857,2/2/2023,,fedex,Delivered
1217,16492,4/23/2022,,fedex,Delivered
1218,15826,12/14/2021,,fedex,Delivered
1219,11940,12/6/2021,,fedex,Delivered
1220,8416,8/6/2021,,fedex,Delivered
1221,15643,5/6/2021,,fedex,Delivered
1222,10422,12/31/2020,,fedex,Delivered
1223,19383,7/19/2020,,fedex,Delivered
1224,17989,11/16/2022,,fedex,Delivered
1225,5815,1/1/2022,,fedex,Delivered
1226,3495,3/23/2021,,fedex,Delivered
1227,15754,12/27/2020,,fedex,Delivered
1228,5571,9/16/2023,,fedex,Delivered
1229,2891,6/10/2021,,fedex,Delivered
1230,943,3/5/2021,,fedex,Delivered
1231,1397,9/27/2023,,fedex,Delivered
